-0.04709819704294205
0.6373733878135681,0.5417475700378418,-0.07109793275594711,2.651454167335032e-07,1,a
0.5762044191360474,0.4616250991821289,-0.0724075436592102,3.406624102808564e-07,1,b
0.607584536075592,0.4855438470840454,-0.07229740172624588,2.501037954516505e-07,1,c
0.598552405834198,0.5188269019126892,-0.040431611239910126,2.614141578760609e-07,1,a
0.5462003350257874,0.5190757513046265,-0.03808200731873512,2.9805840995322797e-07,1,b
0.4972058832645416,0.5221850275993347,-0.037217773497104645,3.033676705399557e-07,1,c
0.6292743682861328,0.5415169596672058,-0.04608609527349472,2.9286633207448176e-07,1,a
0.5596694350242615,0.5293552875518799,-0.046206168830394745,2.8640533855650574e-07,1,b
0.5044017434120178,0.5204977989196777,-0.04675578325986862,3.019468408638204e-07,1,c
0.6290012001991272,0.550993025302887,-0.05099036544561386,3.375424739715527e-07,1,a
0.5745410323143005,0.5430559515953064,-0.048081036657094955,3.2423636753264873e-07,1,b
0.517511785030365,0.5230618715286255,-0.04953966289758682,3.4739852594611875e-07,1,c
0.5816709399223328,0.5316501259803772,-0.05107717961072922,3.2949503747659037e-07,1,a
0.5162575840950012,0.5141534209251404,-0.045183904469013214,2.777675547349645e-07,1,b
0.46334871649742126,0.5041484832763672,-0.04378471523523331,2.639631304646173e-07,1,c
0.5659017562866211,0.5108124613761902,-0.05222029238939285,3.0781333748564066e-07,1,a
0.5107157230377197,0.5102050304412842,-0.04729866236448288,3.0385203331206867e-07,1,b
0.4502369463443756,0.4980051815509796,-0.0426902212202549,2.441770732275472e-07,1,c
0.5660505294799805,0.5295345187187195,-0.039780713617801666,3.1779234177520266e-07,1,a
0.5097953081130981,0.5257813930511475,-0.03655397519469261,2.972789161503897e-07,1,b
0.46943575143814087,0.5264247059822083,-0.032782070338726044,2.3754223832384014e-07,1,c
0.5894327759742737,0.5279465913772583,-0.04704819247126579,3.1434112202077813e-07,1,a
0.5132907032966614,0.5114648342132568,-0.05057539790868759,3.0464283895526023e-07,1,b
0.4538889229297638,0.49455761909484863,-0.04631749913096428,2.7576049888011767e-07,1,c
0.6409759521484375,0.5367481708526611,-0.041425012052059174,2.903031202095008e-07,1,a
0.5376511812210083,0.5097225308418274,-0.049113672226667404,2.9748639462923165e-07,1,b
0.42137885093688965,0.498850554227829,-0.04707212746143341,2.6967126132149133e-07,1,c
